,TRADE_DAYS,S_INFO_EXCHMARKET
22320,19910801,SHFE
22321,20000620,DCE
22322,20011108,DCE
22323,20090630,CFFEX
22324,20070719,CFFEX
22325,19961025,SHFE
22326,19980706,SHFE
22327,20020418,CZCE
22328,20120719,SHFE
22329,20030218,SHFE
22330,20151022,SGE
22331,20110412,CFFEX
22332,19981215,CZCE
22333,19990108,DCE
22334,19940829,DCE
22335,20110128,CZCE
22336,19960603,CZCE
22337,20161227,SHFE
22338,20000809,CZCE
22339,20120120,SHFE
22340,20120607,DCE
22341,19990426,DCE
22342,19930824,CZCE
22343,19970619,CZCE
22344,19940419,CZCE
22345,20170929,SHFE
22346,20100312,CFFEX
22347,20030514,SHFE
22348,20030324,DCE
22349,19920327,SHFE
22350,20030519,DCE
22351,20081103,CFFEX
22352,19970116,SHFE
22353,20110817,DCE
22354,20161114,DCE
22355,19990818,CZCE
22356,19930727,SHFE
22357,19981102,DCE
22358,20120413,SGE
22359,19920217,CZCE
22360,19961216,CZCE
22361,19990309,SHFE
22362,20130821,SHFE
22363,19911028,CZCE
22364,19910614,CZCE
22365,20130620,CFFEX
22366,19970908,CZCE
22367,20000619,SHFE
22368,20130807,SGE
22369,20170420,DCE
22370,20131226,CFFEX
22371,19940829,SHFE
22372,20110921,DCE
22373,20150129,CZCE
22374,19940321,DCE
22375,20160518,SHFE
22376,19930805,DCE
22377,20171117,CFFEX
22378,19930513,CZCE
22379,19911230,CZCE
22380,19990706,CZCE
22381,20150918,SHFE
22382,20031125,DCE
22383,20030123,SHFE
22384,19970903,DCE
22385,20160127,SHFE
22386,19931027,DCE
22387,20080415,CFFEX
22388,20070122,CFFEX
22389,19990827,CZCE
22390,20030909,DCE
22391,20121009,SHFE
22392,19960117,CZCE
22393,20121207,CFFEX
22394,20170420,CFFEX
22395,20130218,CFFEX
22396,20121213,SGE
22397,20090824,CFFEX
22398,20091116,CFFEX
22399,20021118,DCE
22400,20030804,DCE
22401,20020326,DCE
22402,19980421,DCE
22403,19971118,CZCE
22404,19960308,DCE
22405,19920911,SHFE
22406,19920818,SHFE
22407,20171207,SHFE
22408,20000918,SHFE
22409,19910820,SHFE
22410,20100416,CFFEX
22411,20100419,CFFEX
22412,20100420,CFFEX
22413,20100421,CFFEX
22414,20100422,CFFEX
22415,20100423,CFFEX
22416,20100426,CFFEX
22417,20100427,CFFEX
22418,20100428,CFFEX
22419,20100429,CFFEX
22420,20100430,CFFEX
22421,20100504,CFFEX
22422,20100505,CFFEX
22423,20100506,CFFEX
22424,20100507,CFFEX
22425,20100510,CFFEX
22426,20100511,CFFEX
22427,20100512,CFFEX
22428,20100513,CFFEX
22429,20100514,CFFEX
22430,20100517,CFFEX
22431,20100518,CFFEX
22432,20100519,CFFEX
22433,20100520,CFFEX
22434,20100521,CFFEX
22435,20100524,CFFEX
22436,20100525,CFFEX
22437,20100526,CFFEX
22438,20100527,CFFEX
22439,20100528,CFFEX
22440,20100531,CFFEX
22441,20100601,CFFEX
22442,20100602,CFFEX
22443,20100603,CFFEX
22444,20100604,CFFEX
22445,20100607,CFFEX
22446,20100608,CFFEX
22447,20100609,CFFEX
22448,20100610,CFFEX
22449,20100611,CFFEX
22450,20100617,CFFEX
22451,20100618,CFFEX
22452,20100621,CFFEX
22453,20100622,CFFEX
22454,20100623,CFFEX
22455,20100624,CFFEX
22456,20100625,CFFEX
22457,20100628,CFFEX
22458,20100629,CFFEX
22459,20100630,CFFEX
22460,20100701,CFFEX
22461,20100702,CFFEX
22462,20100705,CFFEX
22463,20100706,CFFEX
22464,20100707,CFFEX
22465,20100708,CFFEX
22466,20100709,CFFEX
22467,20100712,CFFEX
22468,20100713,CFFEX
22469,20100714,CFFEX
22470,20100715,CFFEX
22471,20100716,CFFEX
22472,20100719,CFFEX
22473,20100720,CFFEX
22474,20100721,CFFEX
22475,20100722,CFFEX
22476,20100723,CFFEX
22477,20100726,CFFEX
22478,20100727,CFFEX
22479,20100728,CFFEX
22480,20100729,CFFEX
22481,20100730,CFFEX
22482,20100802,CFFEX
22483,20100803,CFFEX
22484,20100804,CFFEX
22485,20100805,CFFEX
22486,20100806,CFFEX
22487,20100809,CFFEX
22488,20100810,CFFEX
22489,20100811,CFFEX
22490,20100812,CFFEX
22491,20100813,CFFEX
22492,20100816,CFFEX
22493,20100817,CFFEX
22494,20100818,CFFEX
22495,20100819,CFFEX
22496,20100820,CFFEX
22497,20100823,CFFEX
22498,20100824,CFFEX
22499,20100825,CFFEX
22500,20100826,CFFEX
22501,20100827,CFFEX
22502,20100830,CFFEX
22503,20100831,CFFEX
22504,20100901,CFFEX
22505,20100902,CFFEX
22506,20100903,CFFEX
22507,20100906,CFFEX
22508,20100907,CFFEX
22509,20100908,CFFEX
22510,20100909,CFFEX
22511,20100910,CFFEX
22512,20100913,CFFEX
22513,20100914,CFFEX
22514,20100915,CFFEX
22515,20100916,CFFEX
22516,20100917,CFFEX
22517,20100920,CFFEX
22518,20100921,CFFEX
22519,20100927,CFFEX
22520,20100928,CFFEX
22521,20100929,CFFEX
22522,20100930,CFFEX
22523,20101008,CFFEX
22524,20101011,CFFEX
22525,20101012,CFFEX
22526,20101013,CFFEX
22527,20101014,CFFEX
22528,20101015,CFFEX
22529,20101018,CFFEX
22530,20101019,CFFEX
22531,20101020,CFFEX
22532,20101021,CFFEX
22533,20101022,CFFEX
22534,20101025,CFFEX
22535,20101026,CFFEX
22536,20101027,CFFEX
22537,20101028,CFFEX
22538,20101029,CFFEX
22539,20101101,CFFEX
22540,20101102,CFFEX
22541,20101103,CFFEX
22542,20101104,CFFEX
22543,20101105,CFFEX
22544,20101108,CFFEX
22545,20101109,CFFEX
22546,20101110,CFFEX
22547,20101111,CFFEX
22548,20101112,CFFEX
22549,20101115,CFFEX
22550,20101116,CFFEX
22551,20101117,CFFEX
22552,20101118,CFFEX
22553,20101119,CFFEX
22554,20101122,CFFEX
22555,20101123,CFFEX
22556,20101124,CFFEX
22557,20101125,CFFEX
22558,20101126,CFFEX
22559,20101129,CFFEX
22560,20101130,CFFEX
22561,20101201,CFFEX
22562,20101202,CFFEX
22563,20101203,CFFEX
22564,20101206,CFFEX
22565,20101207,CFFEX
22566,20101208,CFFEX
22567,20101209,CFFEX
22568,20101210,CFFEX
22569,20101213,CFFEX
22570,20101214,CFFEX
22571,20101215,CFFEX
22572,20101216,CFFEX
22573,20101217,CFFEX
22574,20101220,CFFEX
22575,20101221,CFFEX
22576,20101222,CFFEX
22577,20101223,CFFEX
22578,20101224,CFFEX
22579,20101227,CFFEX
22580,20101228,CFFEX
22581,20101229,CFFEX
22582,20101230,CFFEX
22583,20101231,CFFEX
22584,20130916,SGE
22585,20031112,CZCE
22586,20001218,SHFE
22587,19990419,SHFE
22588,19911122,SHFE
22589,20130326,CFFEX
22590,20130912,SGE
22591,19970918,DCE
22592,19921218,SHFE
22593,19930614,SHFE
22594,20000830,SHFE
22595,20021105,DCE
22596,19960705,SHFE
22597,20000811,DCE
22598,20090428,CFFEX
22599,19990702,SHFE
22600,20110201,CFFEX
22601,19991202,SHFE
22602,20000121,CZCE
22603,20121119,CZCE
22604,20150407,CFFEX
22605,19930607,SHFE
22606,20121010,SGE
22607,20150312,SGE
22608,20170314,CZCE
22609,20171201,CZCE
22610,20170414,DCE
22611,20000222,DCE
22612,20131114,SHFE
22613,20170126,CZCE
22614,20160706,CFFEX
22615,19930219,SHFE
22616,20020226,SHFE
22617,20030306,CZCE
22618,20030912,DCE
22619,19941026,DCE
22620,20000719,SHFE
22621,19970129,CZCE
22622,19960110,CZCE
22623,20160512,DCE
22624,20110812,CZCE
22625,20121022,CFFEX
22626,19981117,DCE
22627,20170206,SHFE
22628,19980602,DCE
22629,20120307,SGE
22630,19971128,SHFE
22631,19931110,SHFE
22632,19930810,CZCE
22633,20110609,SGE
22634,20120523,CZCE
22635,20120829,DCE
22636,20150804,DCE
22637,19980422,DCE
22638,20020813,SHFE
22639,20021217,DCE
22640,19920716,CZCE
22641,20121009,SGE
22642,20170915,DCE
22643,20151104,CZCE
22644,19931014,DCE
22645,19960926,CZCE
22646,20150615,SGE
22647,20130401,CFFEX
22648,20000616,CZCE
22649,20120608,SHFE
22650,20130418,DCE
22651,20120903,SGE
22652,20130705,DCE
22653,20130506,CZCE
22654,20120328,DCE
22655,20100225,CFFEX
22656,20121029,CZCE
22657,20030409,CZCE
22658,20131108,DCE
22659,20161117,CFFEX
22660,19930930,SHFE
22661,19910604,SHFE
22662,19950221,DCE
22663,20151214,DCE
22664,20161209,CZCE
22665,19970716,CZCE
22666,20020730,DCE
22667,20160407,CZCE
22668,20121115,CFFEX
22669,19941220,DCE
22670,20150721,CZCE
22671,19970626,SHFE
22672,19980916,DCE
22673,20001010,CZCE
22674,20130225,SGE
22675,20020207,DCE
22676,20020613,SHFE
22677,20130123,SGE
22678,20110321,SGE
22679,20110808,SHFE
22680,20120229,CZCE
22681,20150917,CZCE
22682,20160527,CZCE
22683,20000721,DCE
22684,19920331,SHFE
22685,20011123,SHFE
22686,19970909,SHFE
22687,20021122,SHFE
22688,19991123,DCE
22689,20110616,DCE
22690,19981202,SHFE
22691,20171124,CFFEX
22692,20110915,SGE
22693,20170425,CZCE
22694,20151104,CFFEX
22695,20110120,SGE
22696,20011129,DCE
22697,20111019,CFFEX
22698,20130121,SHFE
22699,20031031,SHFE
22700,19970723,CZCE
22701,20151015,SHFE
22702,20030925,CZCE
22703,19960827,CZCE
22704,20160324,CZCE
22705,20160810,DCE
22706,20020719,CZCE
22707,20170321,SHFE
22708,19921020,SHFE
22709,20161213,DCE
22710,20160613,CZCE
22711,20170620,CFFEX
22712,20020422,CZCE
22713,20110928,CZCE
22714,20031226,CZCE
22715,20111115,SHFE
22716,19980605,SHFE
22717,19920806,CZCE
22718,20030226,SHFE
22719,19970508,CZCE
22720,19921014,SHFE
22721,19931223,DCE
22722,19910923,SHFE
22723,19991117,CZCE
22724,19920313,CZCE
22725,19980518,DCE
22726,20091204,CFFEX
22727,20160707,SGE
22728,20111125,CZCE
22729,19940322,DCE
22730,19980427,CZCE
22731,20151125,CZCE
22732,19971110,CZCE
22733,20160516,CFFEX
22734,20130116,DCE
22735,20111101,CFFEX
22736,20110105,SGE
22737,20120208,SHFE
22738,20150324,SGE
22739,19960118,DCE
22740,19940720,DCE
22741,20150603,CFFEX
22742,19910726,SHFE
22743,20150617,SGE
22744,19950323,DCE
22745,20030704,CZCE
22746,19980528,SHFE
22747,20120710,SHFE
22748,20120330,CFFEX
22749,20110201,SHFE
22750,20111115,CZCE
22751,20150209,SGE
22752,20110706,SHFE
22753,20160825,SGE
22754,20030709,DCE
22755,20120405,CFFEX
22756,19911025,CZCE
22757,20110331,CFFEX
22758,20110214,CFFEX
22759,20150413,SHFE
22760,19970421,DCE
22761,20130219,CZCE
22762,19990111,DCE
22763,20150601,SGE
22764,20170906,DCE
22765,19950922,DCE
22766,20130829,CZCE
22767,20120220,CZCE
22768,19950210,CZCE
22769,19980622,CZCE
22770,20030610,SHFE
22771,19991020,CZCE
22772,20150813,SHFE
22773,20020611,SHFE
22774,20060926,CFFEX
22775,20030721,DCE
22776,19930716,DCE
22777,20001026,CZCE
22778,20030107,CZCE
22779,20031223,SHFE
22780,19940620,DCE
22781,20130702,CFFEX
22782,19940427,SHFE
22783,20000929,CZCE
22784,20010622,CZCE
22785,20110921,SGE
22786,20031201,SHFE
22787,20030627,SHFE
22788,20001024,DCE
22789,20010828,CZCE
22790,20171031,SHFE
22791,20150213,CZCE
22792,20160624,SHFE
22793,20070417,CFFEX
22794,20070607,CFFEX
22795,20110328,SHFE
22796,19931026,SHFE
22797,20020729,DCE
22798,20150331,CFFEX
22799,20000728,SHFE
22800,19980731,DCE
22801,20110225,SHFE
22802,20120119,SGE
22803,19941114,DCE
22804,20110111,CFFEX
22805,20131106,CFFEX
22806,20160118,CFFEX
22807,19991124,DCE
22808,19941206,DCE
22809,20030225,SHFE
22810,20171228,SHFE
22811,19970110,DCE
22812,19970919,DCE
22813,20020611,CZCE
22814,19921119,SHFE
22815,20171013,CZCE
22816,20081112,CFFEX
22817,20061127,CFFEX
22818,19940107,CZCE
22819,19970325,SHFE
22820,20081204,CFFEX
22821,20110711,SHFE
22822,19910906,SHFE
22823,20130424,SGE
22824,19910905,SHFE
22825,19980716,DCE
22826,20030213,CZCE
22827,19920514,CZCE
22828,20110707,DCE
22829,20130730,CZCE
22830,19940818,SHFE
22831,20130402,CZCE
22832,20150929,DCE
22833,19980910,DCE
22834,20130510,DCE
22835,20090914,CFFEX
22836,19980604,SHFE
22837,20070830,CFFEX
22838,19961205,DCE
22839,19910807,CZCE
22840,20170328,CZCE
22841,20160714,DCE
22842,20151229,DCE
22843,19990325,SHFE
22844,19990412,CZCE
22845,20000313,DCE
22846,19910701,SHFE
22847,20111201,DCE
22848,19971118,SHFE
22849,20010730,SHFE
22850,20120806,DCE
22851,20030117,DCE
22852,20070306,CFFEX
22853,20111209,CZCE
22854,19980929,SHFE
22855,20150327,SHFE
22856,20030919,SHFE
22857,20130822,DCE
22858,20020520,SHFE
22859,20021206,SHFE
22860,19910703,SHFE
22861,20091015,CFFEX
22862,20160831,CFFEX
22863,19930924,DCE
22864,19940504,SHFE
22865,20070202,CFFEX
22866,19910510,CZCE
22867,19930304,DCE
22868,20111012,DCE
22869,20110824,DCE
22870,19921013,SHFE
22871,19940128,DCE
22872,20000828,DCE
22873,20130613,SHFE
22874,20131016,DCE
22875,20110531,DCE
22876,20110503,CZCE
22877,20120601,CZCE
22878,19921102,CZCE
22879,19940603,DCE
22880,20121025,CFFEX
22881,20170321,CFFEX
22882,20030408,SHFE
22883,19960621,SHFE
22884,20110131,CZCE
22885,20160414,CFFEX
22886,20130925,CFFEX
22887,19940316,SHFE
22888,20021023,CZCE
22889,20031212,SHFE
22890,20150713,CZCE
22891,19990903,SHFE
22892,20121121,CZCE
22893,19991122,CZCE
22894,20170727,CFFEX
22895,19910109,CZCE
22896,19940809,DCE
22897,20170623,DCE
22898,19980529,DCE
22899,20121025,SHFE
22900,20001025,SHFE
22901,20110315,SGE
22902,19930603,DCE
22903,19930420,CZCE
22904,19961220,DCE
22905,20130110,SHFE
22906,20170502,CZCE
22907,20150623,CFFEX
22908,20001211,DCE
22909,20121010,DCE
22910,20130411,DCE
22911,20131125,DCE
22912,20061018,CFFEX
22913,20110111,DCE
22914,20150930,SHFE
22915,20121116,CFFEX
22916,19960524,SHFE
22917,20170602,DCE
22918,19940222,SHFE
22919,20171123,CFFEX
22920,20151123,SGE
22921,19950104,SHFE
22922,20120521,SHFE
22923,19980306,DCE
22924,20151231,SGE
22925,20151120,CZCE
22926,20161129,DCE
22927,19961108,CZCE
22928,20161115,DCE
22929,20110503,SGE
22930,20110913,SGE
22931,20010426,CZCE
22932,20000705,CZCE
22933,20090819,CFFEX
22934,19990312,DCE
22935,19980316,CZCE
22936,20120813,SHFE
22937,20120720,SHFE
22938,19910121,CZCE
22939,20001031,CZCE
22940,20170217,CFFEX
22941,19951019,SHFE
22942,20131227,SGE
22943,20171010,CZCE
22944,20120509,CFFEX
22945,20030820,CZCE
22946,20170726,CFFEX
22947,20170512,CFFEX
22948,20120208,CFFEX
22949,20001103,SHFE
22950,20010326,SHFE
22951,20170713,CFFEX
22952,20120105,SHFE
22953,19930805,CZCE
22954,20020523,DCE
22955,20020315,DCE
22956,19990625,DCE
22957,20081216,CFFEX
22958,19930407,DCE
22959,19970416,CZCE
22960,20081119,CFFEX
22961,20070621,CFFEX
22962,20161103,SHFE
22963,19991227,DCE
22964,19980612,DCE
22965,20000829,SHFE
22966,20091207,CFFEX
22967,20080313,CFFEX
22968,19920526,SHFE
22969,19970710,DCE
22970,19960621,CZCE
22971,20150428,CZCE
22972,20150507,SGE
22973,19970709,CZCE
22974,19960510,CZCE
22975,20170309,CZCE
22976,19910530,CZCE
22977,20130204,SGE
22978,19951030,SHFE
22979,20110728,CFFEX
22980,20170728,CZCE
22981,20130118,CZCE
22982,19910606,SHFE
22983,19960624,CZCE
22984,19990205,DCE
22985,20110801,SHFE
22986,20121105,SGE
22987,19950607,DCE
22988,20030515,CZCE
22989,20130717,DCE
22990,20090409,CFFEX
22991,20120928,CFFEX
22992,20150831,SHFE
22993,19951219,CZCE
22994,20150828,SGE
22995,20130517,DCE
22996,20111124,SGE
22997,19960403,SHFE
22998,20100127,CFFEX
22999,20020618,CZCE
23000,20030415,SHFE
23001,20120924,CFFEX
23002,20130401,CZCE
23003,20020813,CZCE
23004,19960516,DCE
23005,20001121,CZCE
23006,20030403,SHFE
23007,20110530,CZCE
23008,20150105,DCE
23009,19950616,DCE
23010,19930512,CZCE
23011,20000606,DCE
23012,20000317,DCE
23013,20170608,DCE
23014,19940330,CZCE
23015,20060918,CFFEX
23016,20110705,DCE
23017,19990511,SHFE
23018,19920122,CZCE
23019,20001108,CZCE
23020,19940920,DCE
23021,20010213,SHFE
23022,19950718,SHFE
23023,20160601,DCE
23024,19990602,CZCE
23025,19970219,DCE
23026,20110314,CFFEX
23027,20150901,SHFE
23028,20130626,SGE
23029,20000324,SHFE
23030,20000726,CZCE
23031,20020401,SHFE
23032,20150210,CZCE
23033,20090123,CFFEX
23034,19980122,SHFE
23035,20120130,CFFEX
23036,20170523,INE
23037,20170524,INE
23038,20170525,INE
23039,20170526,INE
23040,20170531,INE
23041,20170601,INE
23042,20170602,INE
23043,20170605,INE
23044,20170606,INE
23045,20170607,INE
23046,20170608,INE
23047,20170609,INE
23048,20170612,INE
23049,20170613,INE
23050,20170614,INE
23051,20170615,INE
23052,20170616,INE
23053,20170619,INE
23054,20170620,INE
23055,20170621,INE
23056,20170622,INE
23057,20170623,INE
23058,20170626,INE
23059,20170627,INE
23060,20170628,INE
23061,20170629,INE
23062,20170630,INE
23063,20170703,INE
23064,20170704,INE
23065,20170705,INE
23066,20170706,INE
23067,20170707,INE
23068,20170710,INE
23069,20170711,INE
23070,20170712,INE
23071,20170713,INE
23072,20170714,INE
23073,20170717,INE
23074,20170718,INE
23075,20170719,INE
23076,20170720,INE
23077,20170721,INE
23078,20170724,INE
23079,20170725,INE
23080,20170726,INE
23081,20170727,INE
23082,20170728,INE
23083,20170731,INE
23084,20170801,INE
23085,20170802,INE
23086,20170803,INE
23087,20170804,INE
23088,20170807,INE
23089,20170808,INE
23090,20170809,INE
23091,20170810,INE
23092,20170811,INE
23093,20170814,INE
23094,20170815,INE
23095,20170816,INE
23096,20170817,INE
23097,20170818,INE
23098,20170821,INE
23099,20170822,INE
23100,20170823,INE
23101,20170824,INE
23102,20170825,INE
23103,20170828,INE
23104,20170829,INE
23105,20170830,INE
23106,20170831,INE
23107,20170901,INE
23108,20170904,INE
23109,20170905,INE
23110,20170906,INE
23111,20170907,INE
23112,20170908,INE
23113,20170911,INE
23114,20170912,INE
23115,20170913,INE
23116,20170914,INE
23117,20170915,INE
23118,20170918,INE
23119,20170919,INE
23120,20170920,INE
23121,20170921,INE
23122,20170922,INE
23123,20170925,INE
23124,20170926,INE
23125,20170927,INE
23126,20170928,INE
23127,20170929,INE
23128,20171009,INE
23129,20171010,INE
23130,20171011,INE
23131,20171012,INE
23132,20171013,INE
23133,20171016,INE
23134,20171017,INE
23135,20171018,INE
23136,20171019,INE
23137,20171020,INE
23138,20171023,INE
23139,20171024,INE
23140,20171025,INE
23141,20171026,INE
23142,20171027,INE
23143,20171030,INE
23144,20171031,INE
23145,20171101,INE
23146,20171102,INE
23147,20171103,INE
23148,20171106,INE
23149,20171107,INE
23150,20171108,INE
23151,20171109,INE
23152,20171110,INE
23153,20171113,INE
23154,20171114,INE
23155,20171115,INE
23156,20171116,INE
23157,20171117,INE
23158,20171120,INE
23159,20171121,INE
23160,20171122,INE
23161,20171123,INE
23162,20171124,INE
23163,20171127,INE
23164,20171128,INE
23165,20171129,INE
23166,20171130,INE
23167,20171201,INE
23168,20171204,INE
23169,20171205,INE
23170,20171206,INE
23171,20171207,INE
23172,20171208,INE
23173,20171211,INE
23174,20171212,INE
23175,20171213,INE
23176,20171214,INE
23177,20171215,INE
23178,20171218,INE
23179,20171219,INE
23180,20171220,INE
23181,20171221,INE
23182,20171222,INE
23183,20171225,INE
23184,20171226,INE
23185,20171227,INE
23186,20171228,INE
23187,20171229,INE
23188,20180102,INE
23189,20180103,INE
23190,20180104,INE
23191,20180105,INE
23192,20180108,INE
23193,20180109,INE
23194,20180110,INE
23195,20180111,INE
23196,20180112,INE
23197,20180115,INE
23198,20180116,INE
23199,20180117,INE
23200,20180118,INE
23201,20180119,INE
23202,20180122,INE
23203,20180123,INE
23204,20180124,INE
23205,20180125,INE
23206,20180126,INE
23207,20180129,INE
23208,20180130,INE
23209,20180131,INE
23210,20180201,INE
23211,20180202,INE
23212,20180205,INE
23213,20180206,INE
23214,20180207,INE
23215,20180208,INE
23216,20180209,INE
23217,20180212,INE
23218,20180213,INE
23219,20180214,INE
23220,20180222,INE
23221,20180223,INE
23222,20180226,INE
23223,20180227,INE
23224,20180228,INE
23225,20180301,INE
23226,20180302,INE
23227,20180305,INE
23228,20180306,INE
23229,20180307,INE
23230,20180308,INE
23231,20180309,INE
23232,20180312,INE
23233,20180313,INE
23234,20180314,INE
23235,20180315,INE
23236,20180316,INE
23237,20180319,INE
23238,20180320,INE
23239,20180321,INE
23240,20180322,INE
23241,20180323,INE
23242,20180326,INE
23243,20180327,INE
23244,20180328,INE
23245,20180329,INE
23246,20180330,INE
23247,20180402,INE
23248,20180403,INE
23249,20180404,INE
23250,20180409,INE
23251,20180410,INE
23252,20180411,INE
23253,20180412,INE
23254,20180413,INE
23255,20180416,INE
23256,20180417,INE
23257,20180418,INE
23258,20180419,INE
23259,20180420,INE
23260,20180423,INE
23261,20180424,INE
23262,20180425,INE
23263,20180426,INE
23264,20180427,INE
23265,20180502,INE
23266,20180503,INE
23267,20180504,INE
23268,20180507,INE
23269,20180508,INE
23270,20180509,INE
23271,20180510,INE
23272,20180511,INE
23273,20180514,INE
23274,20180515,INE
23275,20180516,INE
23276,20180517,INE
23277,20180518,INE
23278,20180521,INE
23279,20180522,INE
23280,20180523,INE
23281,20180524,INE
23282,20180525,INE
23283,20180528,INE
23284,20180529,INE
23285,20180530,INE
23286,20180531,INE
23287,20180601,INE
23288,20180604,INE
23289,20180605,INE
23290,20180606,INE
23291,20180607,INE
23292,20180608,INE
23293,20180611,INE
23294,20180612,INE
23295,20180613,INE
23296,20180614,INE
23297,20180615,INE
23298,20180619,INE
23299,20180620,INE
23300,20180621,INE
23301,20180622,INE
23302,20180625,INE
23303,20180626,INE
23304,20180627,INE
23305,20180628,INE
23306,20180629,INE
23307,20180702,INE
23308,20180703,INE
23309,20180704,INE
23310,20180705,INE
23311,20180706,INE
23312,20180709,INE
23313,20180710,INE
23314,20180711,INE
23315,20180712,INE
23316,20180713,INE
23317,20180716,INE
23318,20180717,INE
23319,20180718,INE
23320,20180719,INE
23321,20180720,INE
23322,20180723,INE
23323,20180724,INE
23324,20180725,INE
23325,20180726,INE
23326,20180727,INE
23327,20180730,INE
23328,20180731,INE
23329,20180801,INE
23330,20180802,INE
23331,20180803,INE
23332,20180806,INE
23333,20180807,INE
23334,20180808,INE
23335,20180809,INE
23336,20180810,INE
23337,20180813,INE
23338,20180814,INE
23339,20180815,INE
23340,20180816,INE
23341,20180817,INE
23342,20180820,INE
23343,20180821,INE
23344,20180822,INE
23345,20180823,INE
23346,20180824,INE
23347,20180827,INE
23348,20180828,INE
23349,20180829,INE
23350,20180830,INE
23351,20180831,INE
23352,20180903,INE
23353,20180904,INE
23354,20180905,INE
23355,20180906,INE
23356,20180907,INE
23357,20180910,INE
23358,20180911,INE
23359,20180912,INE
23360,20180913,INE
23361,20180914,INE
23362,20180917,INE
23363,20180918,INE
23364,20180919,INE
23365,20180920,INE
23366,20180921,INE
23367,20180925,INE
23368,20180926,INE
23369,20180927,INE
23370,20180928,INE
23371,20151116,CFFEX
23372,20160108,CZCE
23373,20121224,SHFE
23374,19990521,SHFE
23375,20111121,SHFE
23376,19971006,CZCE
23377,19980803,DCE
23378,19970902,DCE
23379,20130711,CFFEX
23380,20000215,DCE
23381,20111011,SHFE
23382,20131021,CZCE
23383,20160328,CFFEX
23384,19940914,DCE
23385,20130313,CZCE
23386,19930412,DCE
23387,19911009,CZCE
23388,20110916,SGE
23389,20110811,CFFEX
23390,20121231,CZCE
23391,19911101,SHFE
23392,20150909,CZCE
23393,20150508,SGE
23394,20020822,CZCE
23395,20180102,DCE
23396,20180103,DCE
23397,20180104,DCE
23398,20180105,DCE
23399,20180108,DCE
23400,20180109,DCE
23401,20180110,DCE
23402,20180111,DCE
23403,20180112,DCE
23404,20180115,DCE
23405,20180116,DCE
23406,20180117,DCE
23407,20180118,DCE
23408,20180119,DCE
23409,20180122,DCE
23410,20180123,DCE
23411,20180124,DCE
23412,20180125,DCE
23413,20180126,DCE
23414,20180129,DCE
23415,20180130,DCE
23416,20180131,DCE
23417,20180201,DCE
23418,20180202,DCE
23419,20180205,DCE
23420,20180206,DCE
23421,20180207,DCE
23422,20180208,DCE
23423,20180209,DCE
23424,20180212,DCE
23425,20180213,DCE
23426,20180214,DCE
23427,20180222,DCE
23428,20180223,DCE
23429,20180226,DCE
23430,20180227,DCE
23431,20180228,DCE
23432,20180301,DCE
23433,20180302,DCE
23434,20180305,DCE
23435,20180306,DCE
23436,20180307,DCE
23437,20180308,DCE
23438,20180309,DCE
23439,20180312,DCE
23440,20180313,DCE
23441,20180314,DCE
23442,20180315,DCE
23443,20180316,DCE
23444,20180319,DCE
23445,20180320,DCE
23446,20180321,DCE
23447,20180322,DCE
23448,20180323,DCE
23449,20180326,DCE
23450,20180327,DCE
23451,20180328,DCE
23452,20180329,DCE
23453,20180330,DCE
23454,20180402,DCE
23455,20180403,DCE
23456,20180404,DCE
23457,20180409,DCE
23458,20180410,DCE
23459,20180411,DCE
23460,20180412,DCE
23461,20180413,DCE
23462,20180416,DCE
23463,20180417,DCE
23464,20180418,DCE
23465,20180419,DCE
23466,20180420,DCE
23467,20180423,DCE
23468,20180424,DCE
23469,20180425,DCE
23470,20180426,DCE
23471,20180427,DCE
23472,20180502,DCE
23473,20180503,DCE
23474,20180504,DCE
23475,20180507,DCE
23476,20180508,DCE
23477,20180509,DCE
23478,20180510,DCE
23479,20180511,DCE
23480,20180514,DCE
23481,20180515,DCE
23482,20180516,DCE
23483,20180517,DCE
23484,20180518,DCE
23485,20180521,DCE
23486,20180522,DCE
23487,20180523,DCE
23488,20180524,DCE
23489,20180525,DCE
23490,20180528,DCE
23491,20180529,DCE
23492,20180530,DCE
23493,20180531,DCE
23494,20180601,DCE
23495,20180604,DCE
23496,20180605,DCE
23497,20180606,DCE
23498,20180607,DCE
23499,20180608,DCE
23500,20180611,DCE
23501,20180612,DCE
23502,20180613,DCE
23503,20180614,DCE
23504,20180615,DCE
23505,20180619,DCE
23506,20180620,DCE
23507,20180621,DCE
23508,20180622,DCE
23509,20180625,DCE
23510,20180626,DCE
23511,20180627,DCE
23512,20180628,DCE
23513,20180629,DCE
23514,20180702,DCE
23515,20180703,DCE
23516,20180704,DCE
23517,20180705,DCE
23518,20180706,DCE
23519,20180709,DCE
23520,20180710,DCE
23521,20180711,DCE
23522,20180712,DCE
23523,20180713,DCE
23524,20180716,DCE
23525,20180717,DCE
23526,20180718,DCE
23527,20180719,DCE
23528,20180720,DCE
23529,20180723,DCE
23530,20180724,DCE
23531,20180725,DCE
23532,20180726,DCE
23533,20180727,DCE
23534,20180730,DCE
23535,20180731,DCE
23536,20180801,DCE
23537,20180802,DCE
23538,20180803,DCE
23539,20180806,DCE
23540,20180807,DCE
23541,20180808,DCE
23542,20180809,DCE
23543,20180810,DCE
23544,20180813,DCE
23545,20180814,DCE
